claim_id,accident_year,line_of_business,loss_amount_usd,paid_to_date_usd,status,injury_severity
CLM106642,2020,Auto BI,5866,3231,Open,Minor
CLM106643,2020,Auto BI,6326,6203,Closed,Minor
CLM106644,2020,GL,136843,59183,Open,Severe
CLM106645,2020,Auto BI,12496,7535,Open,Minor
CLM106646,2020,Auto BI,9382,8031,Open,Minor
CLM106647,2020,Auto BI,5658,2820,Open,Minor
CLM106648,2020,Auto PD,314029,238150,Open,Severe
CLM106649,2020,Auto PD,8501,6758,Open,Minor
CLM106650,2020,Auto BI,8643,7490,Open,Minor
CLM106651,2020,Auto BI,7138,3469,Open,Minor
CLM106652,2020,Auto BI,6126,4057,Open,Minor
CLM106653,2020,GL,8844,7501,Open,Minor
CLM106654,2020,Property,173667,78375,Open,Severe
CLM106655,2020,GL,12541,7708,Open,Minor
CLM106656,2020,Property,4826,4559,Open,Minor
CLM106657,2020,GL,11840,10726,Open,Minor
CLM106658,2020,GL,7721,7479,Closed,Minor
CLM106659,2020,Auto BI,49486,40818,Open,Moderate
CLM106660,2020,GL,10082,5016,Open,Minor
CLM106661,2020,GL,35546,32329,Open,Moderate
CLM106662,2020,Auto PD,57963,49948,Open,Moderate
CLM106663,2020,GL,1231,1091,Open,Minor
CLM106664,2020,Auto BI,34200,22679,Open,Moderate
CLM106665,2020,Property,5689,5382,Open,Minor
CLM106666,2020,GL,26197,16451,Open,Moderate
CLM106667,2020,Auto BI,7462,6683,Open,Minor
CLM106668,2020,GL,50786,31506,Open,Moderate
CLM106669,2020,Property,279726,254238,Open,Severe
CLM106670,2020,Auto PD,8602,7547,Open,Minor
CLM106671,2020,Property,6335,5274,Open,Minor
CLM106672,2020,Auto BI,8922,6108,Open,Minor
CLM106673,2020,Auto BI,46864,30663,Open,Moderate
CLM106674,2020,Auto BI,10340,5289,Open,Minor
CLM106675,2020,GL,56654,36707,Open,Moderate
CLM106676,2020,Auto PD,45457,26711,Open,Moderate
CLM106677,2020,Auto BI,5756,5151,Open,Minor
CLM106678,2020,GL,6367,3890,Open,Minor
CLM106679,2020,Auto PD,36753,18552,Open,Moderate
CLM106680,2020,Auto PD,40271,33064,Open,Moderate
CLM106681,2020,GL,8670,3536,Open,Minor
CLM106682,2020,Auto BI,55727,23997,Open,Moderate
CLM106683,2020,Auto BI,215654,131286,Open,Severe
CLM106684,2020,Auto BI,8040,3371,Open,Minor
CLM106685,2020,GL,47149,29040,Open,Moderate
CLM106686,2020,Property,37261,30683,Open,Moderate
CLM106687,2020,Auto BI,31119,20107,Open,Moderate
CLM106688,2020,GL,3611,2772,Open,Minor
CLM106689,2020,Property,6262,5128,Open,Minor
CLM106690,2020,GL,9182,6931,Open,Minor
CLM106691,2020,Property,6242,2848,Open,Minor
CLM106692,2020,Auto PD,7405,4157,Open,Minor
CLM106693,2020,Auto BI,51996,32020,Open,Moderate
CLM106694,2020,GL,52810,26123,Open,Moderate
CLM106695,2020,Property,128239,98702,Open,Severe
CLM106696,2020,Property,59955,34150,Open,Moderate
CLM106697,2020,Auto BI,10818,8661,Open,Minor
CLM106698,2020,Auto PD,28052,18956,Open,Moderate
CLM106699,2020,GL,5940,3768,Open,Minor
CLM106700,2020,GL,62866,34066,Open,Moderate
CLM106701,2020,GL,7632,5531,Open,Minor
CLM106702,2020,Property,11703,7333,Open,Moderate
CLM106703,2020,Property,101027,49411,Open,Severe
CLM106704,2020,GL,7376,3923,Open,Minor
CLM106705,2020,Auto BI,5092,4443,Open,Minor
CLM106706,2020,GL,6966,3513,Open,Minor
CLM106707,2020,Auto PD,222753,137263,Open,Severe
CLM106708,2020,GL,344291,267504,Open,Severe
CLM106709,2020,Auto BI,7273,6321,Open,Minor
CLM106710,2020,GL,10681,7720,Open,Minor
CLM106711,2020,GL,11571,6759,Open,Minor
CLM106712,2020,Auto PD,11585,7821,Open,Minor
CLM106713,2020,GL,8711,8296,Closed,Minor
CLM106714,2020,GL,3091,1706,Open,Minor
CLM106715,2020,Property,51912,22951,Open,Moderate
CLM106716,2020,GL,10620,7039,Open,Minor
CLM106717,2020,Auto BI,7797,7768,Closed,Minor
CLM106718,2020,GL,368289,241296,Open,Severe
CLM106719,2020,Auto PD,293085,121183,Open,Severe
CLM106720,2020,Auto BI,9420,5426,Open,Minor
CLM106721,2020,Auto PD,61295,29874,Open,Moderate
CLM106722,2020,Auto BI,8833,7238,Open,Minor
CLM106723,2020,Auto PD,1767,947,Open,Minor
CLM106724,2020,Auto PD,6752,6174,Open,Minor
CLM106725,2020,GL,10992,6242,Open,Minor
CLM106726,2020,GL,5981,5637,Open,Minor
CLM106727,2020,GL,41647,29272,Open,Moderate
CLM106728,2020,Auto BI,5387,2190,Open,Minor
CLM106729,2020,GL,12459,10262,Open,Minor
CLM106730,2020,GL,70222,48829,Open,Moderate
CLM106731,2020,GL,5790,3474,Open,Minor
CLM106732,2020,Property,8368,5226,Open,Minor
CLM106733,2020,Property,6298,2655,Open,Minor
CLM106734,2020,Auto BI,9537,4675,Open,Minor
CLM106735,2020,Property,9274,8344,Open,Minor
CLM106736,2020,GL,57175,49913,Open,Moderate
CLM106737,2020,Auto PD,8829,4461,Open,Minor
CLM106738,2020,Auto PD,89031,79000,Open,Moderate
CLM106739,2020,Property,132626,91802,Open,Severe
CLM106740,2020,GL,3723,3713,Closed,Minor
CLM106741,2020,Property,7017,5410,Open,Minor
CLM106742,2020,GL,4080,2731,Open,Minor
CLM106743,2020,GL,22613,17433,Open,Moderate
CLM106744,2020,GL,5496,2419,Open,Minor
CLM106745,2020,Property,5694,3342,Open,Minor
CLM106746,2020,GL,5613,3657,Open,Minor
CLM106747,2020,Auto BI,52773,37467,Open,Moderate
CLM106748,2020,Auto BI,37407,36534,Closed,Moderate
CLM106749,2020,Auto PD,7551,4445,Open,Minor
CLM106750,2020,Property,10235,9432,Open,Minor
CLM106751,2020,GL,6084,3929,Open,Minor
CLM106752,2020,Auto PD,41031,39630,Closed,Moderate
CLM106753,2020,GL,50486,20922,Open,Moderate
CLM106754,2020,Auto BI,15876,12597,Open,Moderate
CLM106755,2020,GL,2037,1468,Open,Minor
CLM106756,2020,Auto BI,8865,7868,Open,Minor
CLM106757,2020,Property,9230,4663,Open,Minor
CLM106758,2020,Property,13160,5938,Open,Minor
CLM106759,2020,Property,8395,5576,Open,Minor
CLM106760,2020,Auto PD,57296,34531,Open,Moderate
CLM106761,2020,GL,7511,3356,Open,Minor
CLM106762,2020,Property,8743,8617,Closed,Minor
CLM106763,2020,Auto BI,12168,7094,Open,Minor
CLM106764,2020,GL,2690,2037,Open,Minor
CLM106765,2020,GL,9034,4045,Open,Minor
CLM106766,2020,GL,77033,67555,Open,Moderate
CLM106767,2020,Property,8705,7200,Open,Minor
CLM106768,2020,Auto PD,360298,214241,Open,Severe
CLM106769,2020,Auto PD,35561,28778,Open,Moderate
CLM106770,2020,Auto PD,217275,105903,Open,Severe
CLM106771,2020,Auto BI,45502,19966,Open,Moderate
CLM106772,2020,Auto BI,11736,10160,Open,Moderate
CLM106773,2020,Property,5079,4768,Open,Minor
CLM106774,2020,Auto PD,28546,11664,Open,Moderate
CLM106775,2020,GL,10055,6721,Open,Minor
CLM106776,2020,Auto BI,58082,43113,Open,Moderate
CLM106777,2020,Auto BI,8810,7656,Open,Minor
CLM106778,2020,Auto BI,290048,118420,Open,Severe
CLM106779,2020,Property,7589,4263,Open,Minor
CLM106780,2020,GL,63028,59560,Open,Moderate
CLM106781,2020,Auto PD,45131,36984,Open,Moderate
CLM106782,2020,GL,224918,103033,Open,Severe
CLM106783,2020,Auto BI,7336,6332,Open,Minor
CLM106784,2020,Auto PD,9711,7764,Open,Minor
CLM106785,2020,Property,184198,117208,Open,Severe
CLM106786,2020,Auto BI,59646,46687,Open,Moderate
CLM106787,2020,Property,28017,15933,Open,Moderate
CLM106788,2020,Auto PD,5252,5024,Closed,Minor
CLM106789,2020,Auto BI,9718,8411,Open,Minor
CLM106790,2020,Auto BI,7778,5787,Open,Minor
CLM106791,2020,Auto BI,6865,5342,Open,Minor
CLM106792,2020,Auto BI,10225,5579,Open,Minor
CLM106793,2020,Auto PD,6481,5341,Open,Minor
CLM106794,2020,GL,41996,18023,Open,Moderate
CLM106795,2020,Auto BI,11498,7229,Open,Minor
CLM106796,2020,Auto BI,11847,11424,Closed,Minor
CLM106797,2020,Auto PD,11930,5828,Open,Minor
CLM106798,2020,GL,7294,6393,Open,Minor
CLM106799,2020,Auto PD,11076,6457,Open,Minor
CLM106800,2020,Auto PD,30765,17025,Open,Moderate
CLM106801,2020,GL,5732,5576,Closed,Minor
CLM106802,2020,Auto BI,20211,13097,Open,Severe
CLM106803,2020,Auto BI,12182,11328,Open,Minor
CLM106804,2020,Auto BI,32040,30800,Closed,Moderate
CLM106805,2020,Auto PD,43102,41978,Closed,Moderate
CLM106806,2020,Auto PD,5724,2628,Open,Minor
CLM106807,2020,GL,9737,5761,Open,Minor
CLM106808,2020,Auto PD,188071,164941,Open,Severe
CLM106809,2020,GL,4737,2102,Open,Minor
CLM106810,2020,Auto PD,9104,4885,Open,Minor
CLM106811,2020,Auto PD,4415,4120,Open,Minor
CLM106812,2020,Property,5906,5631,Closed,Minor
CLM106813,2020,Auto PD,2732,1098,Open,Minor
CLM106814,2020,Auto BI,4440,3251,Open,Minor
CLM106815,2020,Auto BI,8446,6722,Open,Minor
CLM106816,2020,GL,3088,2709,Open,Minor
CLM106817,2020,Auto BI,22782,10207,Open,Moderate
CLM106818,2020,GL,219798,208685,Open,Severe
CLM106819,2020,GL,6640,2764,Open,Minor
CLM106820,2020,Auto BI,12980,5322,Open,Minor
CLM106821,2020,Property,12584,11649,Open,Minor
CLM106822,2020,Property,31981,19383,Open,Moderate
CLM106823,2020,Property,9392,7571,Open,Minor
CLM106824,2020,Auto BI,9873,4459,Open,Minor
CLM106825,2020,Property,6506,3295,Open,Minor
CLM106826,2020,Auto PD,4261,4095,Closed,Minor
CLM106827,2020,Auto PD,218954,183996,Open,Severe
CLM106828,2020,Auto BI,7567,6382,Open,Minor
CLM106829,2020,Auto BI,38463,36173,Open,Moderate
CLM106830,2020,GL,51634,46616,Open,Moderate
CLM106831,2020,Auto PD,6123,4364,Open,Minor
CLM106832,2020,Property,5120,4908,Closed,Minor
CLM106833,2020,Auto PD,46636,38513,Open,Moderate
CLM106834,2020,GL,50789,32279,Open,Moderate
CLM106835,2020,Property,5058,2823,Open,Minor
CLM106836,2020,GL,58921,28015,Open,Moderate
CLM106837,2020,GL,3573,2641,Open,Minor
CLM106838,2020,GL,6554,5321,Open,Minor
CLM106839,2020,Auto PD,7354,6828,Open,Minor
CLM106840,2020,Auto PD,6409,3346,Open,Minor
CLM106841,2020,Auto PD,6587,4865,Open,Minor
CLM106842,2020,GL,12677,7884,Open,Minor
CLM106843,2020,GL,5872,3888,Open,Minor
CLM106844,2020,GL,81618,69752,Open,Moderate
CLM106845,2020,GL,51556,42966,Open,Moderate
CLM106846,2020,Property,8230,6097,Open,Minor
CLM106847,2020,Auto BI,9190,5826,Open,Minor
CLM106848,2020,Property,435043,185718,Open,Severe
CLM106849,2020,Auto PD,5516,2758,Open,Minor
CLM106850,2020,Auto PD,28193,19515,Open,Moderate
CLM106851,2020,Property,6112,4204,Open,Minor
CLM106852,2020,Auto PD,45482,33302,Open,Moderate
CLM106853,2020,Auto PD,19113,16926,Open,Moderate
CLM106854,2020,GL,45335,19881,Open,Moderate
CLM106855,2020,GL,12233,5037,Open,Minor
CLM106856,2020,GL,8378,7436,Open,Minor
CLM106857,2020,Property,40609,28666,Open,Moderate
CLM106858,2020,Auto PD,167456,102460,Open,Severe
CLM106859,2020,GL,10246,8268,Open,Minor
CLM106860,2020,Property,32612,31100,Closed,Moderate
CLM106861,2020,GL,72695,71897,Closed,Moderate
CLM106862,2020,Auto PD,12833,6500,Open,Minor
CLM106863,2020,Auto PD,8641,7863,Open,Minor
CLM106864,2020,Property,7971,6390,Open,Minor
CLM106865,2020,GL,307606,220350,Open,Severe
CLM106866,2020,Auto BI,61421,47652,Open,Moderate
CLM106867,2020,GL,32910,25582,Open,Moderate
CLM106868,2020,Auto BI,6683,4372,Open,Minor
CLM106869,2020,Auto PD,4694,1982,Open,Minor
CLM106870,2020,GL,9022,7368,Open,Minor
CLM106871,2020,GL,276663,194948,Open,Severe
CLM106872,2020,GL,4625,3875,Open,Minor
CLM106873,2020,Auto PD,6862,6802,Closed,Minor
CLM106874,2020,Property,4631,4263,Open,Minor
CLM106875,2020,Auto PD,5753,2341,Open,Minor
CLM106876,2020,Property,9377,8236,Open,Minor
CLM106877,2020,Auto PD,33997,31778,Open,Moderate
CLM106878,2020,GL,7247,5822,Open,Minor
CLM106879,2020,GL,81678,62327,Open,Severe
CLM106880,2020,GL,8467,6326,Open,Minor
CLM106881,2020,Auto BI,216236,160433,Open,Severe
CLM106882,2020,GL,34065,19497,Open,Moderate
CLM106883,2020,Auto BI,7527,7369,Closed,Minor
CLM106884,2020,GL,8450,6715,Open,Minor
CLM106885,2020,Property,5962,5316,Open,Minor
CLM106886,2020,GL,22856,15829,Open,Moderate
CLM106887,2020,Auto BI,12513,11129,Open,Minor
CLM106888,2020,Property,35500,16900,Open,Moderate
CLM106889,2020,Property,7758,5996,Open,Minor
CLM106890,2020,Property,60162,35001,Open,Moderate
CLM106891,2020,Auto PD,97935,82296,Open,Moderate
CLM106892,2020,GL,4888,4617,Open,Minor
CLM106893,2020,Auto BI,9124,8370,Open,Minor
CLM106894,2020,Auto BI,6231,3000,Open,Minor
CLM106895,2020,GL,6653,4298,Open,Minor
CLM106896,2020,Property,34196,31315,Open,Moderate
CLM106897,2020,Auto PD,28115,12019,Open,Moderate
CLM106898,2020,GL,7896,5917,Open,Minor
CLM106899,2020,Property,4313,1869,Open,Minor
CLM106900,2020,Auto BI,59202,31952,Open,Moderate
CLM106901,2020,GL,8137,7066,Open,Minor
CLM106902,2020,Auto BI,255906,118632,Open,Severe
CLM106903,2020,Auto BI,6834,3530,Open,Minor
CLM106904,2020,Property,7081,2871,Open,Minor
CLM106905,2020,GL,49313,26899,Open,Moderate
CLM106906,2020,GL,5089,3129,Open,Minor
CLM106907,2020,Auto BI,39630,36970,Open,Moderate
CLM106908,2020,GL,5850,3126,Open,Minor
CLM106909,2020,GL,144301,100285,Open,Severe
CLM106910,2020,GL,13352,5496,Open,Moderate
CLM106911,2020,Auto PD,65089,30746,Open,Moderate
CLM106912,2020,GL,161644,143502,Open,Severe
CLM106913,2020,Auto PD,10908,7327,Open,Minor
CLM106914,2020,Auto BI,10671,6588,Open,Minor
CLM106915,2020,GL,4785,2286,Open,Minor
CLM106916,2020,Auto BI,5278,4273,Open,Minor
CLM106917,2020,GL,14401,6972,Open,Minor
CLM106918,2020,Auto BI,71263,46277,Open,Moderate
CLM106919,2020,Auto PD,44527,25389,Open,Moderate
CLM106920,2020,Property,8643,6674,Open,Minor
CLM106921,2020,GL,6422,3210,Open,Minor
CLM106922,2020,Property,51485,26369,Open,Moderate
CLM106923,2020,Auto BI,6207,5571,Open,Minor
CLM106924,2020,GL,2919,2779,Closed,Minor
CLM106925,2020,Auto PD,4696,2246,Open,Minor
CLM106926,2020,GL,8052,6933,Open,Minor
CLM106927,2020,Property,5172,3317,Open,Minor
CLM106928,2020,Property,43990,36966,Open,Moderate
CLM106929,2020,Property,5313,3065,Open,Minor
CLM106930,2020,Property,6044,6024,Closed,Minor
CLM106931,2020,GL,10132,4947,Open,Minor
CLM106932,2020,GL,48712,45844,Open,Moderate
CLM106933,2020,GL,44855,23323,Open,Moderate
CLM106934,2020,Auto PD,10197,7683,Open,Minor
CLM106935,2020,Property,52209,38867,Open,Moderate
CLM106936,2020,GL,11616,6608,Open,Minor
CLM106937,2020,Property,6850,6100,Open,Minor
CLM106938,2020,Auto BI,6925,3653,Open,Minor
CLM106939,2020,Auto BI,109405,103685,Open,Severe
CLM106940,2020,Auto PD,6927,4668,Open,Minor
CLM106941,2020,Auto BI,59471,52718,Open,Moderate
CLM106942,2020,Property,11249,5481,Open,Minor
CLM106943,2020,GL,301625,268770,Open,Severe
CLM106944,2020,Property,18087,10507,Open,Moderate
CLM106945,2020,Auto BI,61247,32587,Open,Moderate
CLM106946,2020,GL,3403,2838,Open,Minor
CLM106947,2020,Property,58471,48219,Open,Moderate
CLM106948,2020,Auto PD,39483,23284,Open,Moderate
CLM106949,2020,Property,9756,4339,Open,Minor
CLM106950,2020,Auto BI,25013,15731,Open,Moderate
CLM106951,2020,Auto PD,10927,7708,Open,Minor
CLM106952,2020,Property,95477,63595,Open,Severe
CLM106953,2020,Auto BI,6328,3647,Open,Minor
CLM106954,2020,Property,5504,2380,Open,Minor
CLM106955,2020,Auto PD,3614,3018,Open,Minor
CLM106956,2020,Auto BI,8236,6926,Open,Minor
CLM106957,2020,Auto BI,12515,11167,Open,Minor
CLM106958,2020,Property,14667,8564,Open,Minor
CLM106959,2020,Auto BI,8242,5001,Open,Minor
CLM106960,2020,Auto PD,10791,5764,Open,Minor
CLM106961,2020,Auto BI,8580,7840,Open,Minor
CLM106962,2020,GL,9247,8638,Open,Minor
CLM106963,2020,Property,7144,6856,Closed,Minor
CLM106964,2020,Auto BI,8487,3992,Open,Minor
CLM106965,2020,Property,9343,4334,Open,Minor
CLM106966,2020,Property,6553,5600,Open,Minor
CLM106967,2020,Property,213412,191533,Open,Severe
CLM106968,2020,Auto BI,44123,34122,Open,Moderate
CLM106969,2020,Auto PD,57396,29977,Open,Moderate
CLM106970,2020,Property,29009,23559,Open,Moderate
CLM106971,2020,Property,7871,6278,Open,Minor
CLM106972,2020,GL,382520,265051,Open,Severe
CLM106973,2020,Property,62460,40978,Open,Moderate
CLM106974,2020,Auto PD,11372,5011,Open,Minor
CLM106975,2020,Property,8061,4088,Open,Minor
CLM106976,2020,Property,8802,7159,Open,Minor
CLM106977,2020,Property,10505,4741,Open,Minor
CLM106978,2020,Auto BI,68403,49784,Open,Moderate
CLM106979,2020,Auto BI,3120,2323,Open,Minor
CLM106980,2020,Auto BI,4711,4133,Open,Minor
CLM106981,2020,Auto BI,331302,165008,Open,Severe
CLM106982,2020,Property,7307,6415,Open,Minor
CLM106983,2020,Property,6320,5412,Open,Minor
CLM106984,2020,Auto PD,4864,3501,Open,Minor
CLM106985,2020,Property,36674,35592,Closed,Moderate
CLM106986,2020,Auto PD,4494,2077,Open,Minor
CLM106987,2020,GL,13227,5647,Open,Minor
CLM106988,2020,Auto PD,218092,169078,Open,Severe
CLM106989,2020,GL,215074,184857,Open,Severe
CLM106990,2020,Auto PD,53821,35067,Open,Moderate
CLM106991,2020,Auto PD,10405,5320,Open,Minor
CLM106992,2020,Auto BI,10364,9486,Open,Minor
CLM106993,2020,GL,10684,9019,Open,Minor
CLM106994,2020,GL,6422,4374,Open,Minor
CLM106995,2020,Auto PD,40531,29685,Open,Moderate
CLM106996,2020,Property,9922,9344,Open,Minor
CLM106997,2020,Auto PD,6681,3302,Open,Minor
CLM106998,2020,Property,7987,7949,Closed,Minor
CLM106999,2020,Auto BI,50981,30740,Open,Moderate
CLM107000,2020,GL,9962,8254,Open,Minor
CLM107001,2020,Auto PD,3555,3477,Closed,Minor
CLM107002,2020,Auto BI,9786,9355,Closed,Minor
CLM107003,2020,Auto PD,200133,155582,Open,Severe
CLM107004,2020,GL,9768,8489,Open,Minor
CLM107005,2020,GL,9942,7653,Open,Minor
CLM107006,2020,Auto BI,69118,29983,Open,Moderate
CLM107007,2020,Auto PD,11383,8174,Open,Minor
CLM107008,2020,Auto BI,334458,191507,Open,Severe
CLM107009,2020,GL,11609,4880,Open,Minor
CLM107010,2020,Property,49370,34811,Open,Moderate
CLM107011,2020,Property,8080,4703,Open,Minor
CLM107012,2020,GL,10182,8401,Open,Minor
CLM107013,2020,Auto PD,9830,6560,Open,Minor
CLM107014,2020,Property,7227,3698,Open,Minor
CLM107015,2020,Property,51072,34502,Open,Moderate
CLM107016,2020,Auto PD,217016,215063,Closed,Severe
CLM107017,2020,Auto PD,32191,21830,Open,Moderate
CLM107018,2020,GL,11226,7276,Open,Minor
CLM107019,2020,GL,8137,4610,Open,Minor
CLM107020,2020,Auto PD,75730,47283,Open,Moderate
CLM107021,2020,Auto BI,3936,2495,Open,Minor
CLM107022,2020,Auto BI,6608,3014,Open,Minor
CLM107023,2020,Auto BI,8081,7507,Open,Minor
CLM107024,2020,Auto BI,10843,7674,Open,Minor
CLM107025,2020,GL,8998,4735,Open,Minor
CLM107026,2020,Auto PD,8776,5890,Open,Minor
CLM107027,2020,Auto BI,28091,22683,Open,Moderate
CLM107028,2020,GL,5107,3927,Open,Minor
CLM107029,2020,Property,49837,22879,Open,Moderate
CLM107030,2020,Property,24538,23336,Closed,Moderate
CLM107031,2020,Auto PD,174790,133191,Open,Severe
CLM107032,2020,Auto PD,262577,223229,Open,Severe
CLM107033,2020,Property,5544,4806,Open,Minor
CLM107034,2020,Auto BI,356455,148215,Open,Severe
CLM107035,2020,Property,11059,5326,Open,Minor
CLM107036,2020,GL,4071,2915,Open,Minor
CLM107037,2020,Auto BI,31014,14498,Open,Moderate
CLM107038,2020,Auto BI,2285,2060,Open,Minor
CLM107039,2020,Auto BI,6043,5960,Closed,Minor
CLM107040,2020,Auto BI,9915,6590,Open,Minor
CLM107041,2020,GL,6965,6246,Open,Minor
CLM107042,2020,GL,9151,8509,Open,Minor
CLM107043,2020,Auto BI,22164,21740,Closed,Moderate
CLM107044,2020,Auto PD,287827,143966,Open,Severe
CLM107045,2020,GL,6612,5183,Open,Minor
CLM107046,2020,Property,8030,7169,Open,Minor
CLM107047,2020,Auto BI,7767,5469,Open,Minor
CLM107048,2020,Auto PD,4821,2954,Open,Minor
CLM107049,2020,Property,5117,4663,Open,Minor
CLM107050,2020,GL,59516,49441,Open,Moderate
CLM107051,2020,Property,50984,38680,Open,Moderate
CLM107052,2020,Property,60750,29000,Open,Moderate
CLM107053,2020,Property,8811,4237,Open,Minor
CLM107054,2020,Auto BI,47144,20561,Open,Moderate
CLM107055,2020,Property,3684,3065,Open,Minor
CLM107056,2020,Property,7324,6151,Open,Minor
CLM107057,2020,Auto PD,7931,5306,Open,Minor
CLM107058,2020,GL,74296,46629,Open,Moderate
CLM107059,2020,Auto BI,9717,4358,Open,Minor
CLM107060,2020,Property,11840,5347,Open,Minor
CLM107061,2020,Auto BI,9493,8263,Open,Minor
CLM107062,2020,Auto BI,34330,33414,Closed,Moderate
CLM107063,2020,GL,8292,5073,Open,Minor
CLM107064,2020,GL,8590,6936,Open,Minor
CLM107065,2020,GL,5652,4522,Open,Minor
CLM107066,2020,Auto BI,7039,3133,Open,Minor
CLM107067,2020,Auto BI,41913,26870,Open,Moderate
CLM107068,2020,Auto BI,12014,7845,Open,Minor
CLM107069,2020,Auto PD,13788,6989,Open,Moderate
CLM107070,2020,Auto PD,11014,10571,Closed,Minor
CLM107071,2020,GL,30948,16167,Open,Moderate
CLM107072,2020,Property,4569,3708,Open,Minor
CLM107073,2020,Property,10949,5263,Open,Minor
CLM107074,2020,Auto PD,55978,48499,Open,Moderate
CLM107075,2020,Auto BI,11136,11108,Closed,Minor
CLM107076,2020,Auto BI,10001,8893,Open,Minor
CLM107077,2020,Property,395086,232360,Open,Severe
CLM107078,2020,Property,9396,8889,Open,Minor
CLM107079,2020,Property,7608,5092,Open,Minor
CLM107080,2020,GL,50143,25002,Open,Moderate
CLM107081,2020,Auto PD,325694,166375,Open,Severe
CLM107082,2020,Auto BI,33309,27279,Open,Moderate
CLM107083,2020,Auto BI,6370,3775,Open,Minor
CLM107084,2020,GL,7227,4113,Open,Minor
CLM107085,2020,Property,13431,12520,Open,Moderate
CLM107086,2020,Auto BI,47071,43205,Open,Moderate
CLM107087,2020,Property,3284,3198,Closed,Minor
CLM107088,2020,Auto PD,8132,8096,Closed,Minor
CLM107089,2020,Auto PD,10163,8966,Open,Minor
CLM107090,2020,GL,6807,4393,Open,Minor
CLM107091,2020,Auto BI,70156,38399,Open,Moderate
CLM107092,2020,GL,95857,82376,Open,Severe
CLM107093,2020,Property,10978,5249,Open,Minor
CLM107094,2020,Auto PD,9687,6378,Open,Minor
CLM107095,2020,Auto PD,19259,8531,Open,Moderate
CLM107096,2020,Auto BI,14776,12752,Open,Minor
CLM107097,2020,Property,7840,5916,Open,Minor
CLM107098,2020,Property,5806,2720,Open,Minor
CLM107099,2020,Auto BI,23893,18283,Open,Moderate
